"uuid","event_year","event_datetime","round","round_number","stadium","city","country","participant_team","goals_scored","goals_received","is_winner"
"899cf3ad-e662-f07e-3820-9e9d68a7eb4a",1974,1974-07-03 16:30:00.000 -0300,Group A,1,Parkstadion,Gelsenkirchen ,Germany,German DR,1,1,false
edaa8cc1-a9c0-e0a4-cc83-77f2f516d0b4,1938,1938-06-12 13:00:00.000 -0400,Quarter-finals,3,Victor Boucquey,Lille ,France,Hungary,2,0,true
"63eb0ab2-bcb8-7ed4-69b2-a6df496ccd28",2014,2014-06-19 10:00:00.000 -0300,Group C,1,Estadio Nacional,Brasilia ,Brazil,Colombia,2,1,true
f58fa9aa-e34c-3f19-9e99-c853e34dfb3c,1970,1970-06-17 13:00:00.000 -0300,Semi-finals,4,Jalisco,Guadalajara ,Mexico,Uruguay,1,3,false
edaa8cc1-a9c0-e0a4-cc83-77f2f516d0b4,1938,1938-06-12 13:00:00.000 -0400,Quarter-finals,3,Victor Boucquey,Lille ,France,Switzerland,0,2,false
"5ccfbd68-a1d4-56a1-21f2-d938ec9c654a",2014,2014-06-16 13:00:00.000 -0300,Group F,1,Arena da Baixada,Curitiba ,Brazil,Nigeria,0,0,false
b1891bf3-b986-8983-3100-299c01186ae7,2002,2002-06-30 17:00:00.000 -0300,Final,5,International Stadium Yokohama,Yokohama ,Korea/Japan,Germany,0,2,false
"25a428af-c317-24a2-128e-33b4a70a3234",1962,1962-06-07 12:00:00.000 -0300,Group 4,1,Estadio El Teniente-Codelco,Rancagua ,Chile,Bulgaria,0,0,false
dc14ecb3-bd3b-4307-ff4e-fb2e031cf61c,2014,2014-06-22 10:00:00.000 -0300,Group H,1,Estadio do Maracana,Rio De Janeiro ,Brazil,Belgium,1,0,true
c0a6ba16-e9e0-3324-884b-4fefcb323c19,1990,1990-06-09 14:00:00.000 -0300,Group D,1,Renato Dall Ara,Bologna ,Italy,United Arab Emirates,0,2,false
"7842b3e3-e37b-ebbe-8af8-2bd85360df85",1998,1998-06-25 13:00:00.000 -0300,Group E,1,Parc des Princes,Paris ,France,Korea Republic,1,1,false
e0945ece-9063-163c-bb30-dcdcaa745ec4,1986,1986-06-05 09:00:00.000 -0300,Group A,1,Cuauhtemoc,Puebla ,Mexico,Italy,1,1,false
"5c5e72e7-cf7d-91fd-ec5f-152e10d2f122",1954,1954-06-16 15:00:00.000 -0300,Group 1,1,La Pontaise,Lausanne ,Switzerland,Yugoslavia,1,0,true
"91f6c9e6-7752-c04a-5661-fc7b00b5fd94",2014,2014-07-12 14:00:00.000 -0300,Play-off for third place,1,Estadio Nacional,Brasilia ,Brazil,Netherlands,3,0,true
"3b4d8a70-5ac5-b45b-305b-c495d86c3f1d",2006,2006-06-22 13:00:00.000 -0300,Group E,1,"FIFA World Cup Stadium, Hamburg",Hamburg ,Germany,Italy,2,0,true
"3042d5a6-34d2-27e3-a2c3-d6e25be3d6b1",1970,1970-06-21 09:00:00.000 -0300,Final,5,Estadio Azteca,Mexico City ,Mexico,Italy,1,4,false
dde4dd2b-3ad9-8c84-fe6a-33b3138b7b1d,2006,2006-06-23 18:00:00.000 -0300,Group G,1,"FIFA World Cup Stadium, Hanover",Hanover ,Germany,Switzerland,2,0,true
"980d6508-d5cb-e038-6ce1-a35ce9cb8929",2006,2006-06-12 18:00:00.000 -0300,Group E,1,"FIFA World Cup Stadium, Hanover",Hanover ,Germany,Italy,2,0,true
"010fd8f2-fb00-2e2b-b7c7-a521ea43ef56",2006,2006-06-21 13:00:00.000 -0300,Group D,1,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Germany,Mexico,1,2,false
e78089df-436c-d357-ac9d-0e0bbcf7e43d,2010,2010-06-23 13:00:00.000 -0300,Group C,1,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,USA,1,0,true
"6ab237dd-88b0-a31d-c1dc-e451414cd5b1",1990,1990-06-16 14:00:00.000 -0300,Group C,1,Stadio delle Alpi,Turin ,Italy,Brazil,1,0,true
bfe2a0e4-69c4-e537-f1a0-38d49c8ae685,2002,2002-06-02 11:30:00.000 -0300,Group F,1,Kashima Stadium,Ibaraki ,Korea/Japan,Nigeria,0,1,false
"302be3ae-45cf-f624-f95f-c37adcdc20de",2010,2010-06-24 13:00:00.000 -0300,Group F,1,Peter Mokaba Stadium,Polokwane ,South Africa,Paraguay,0,0,false
"992004e2-963b-dcca-a078-8ee96f3d1577",2002,2002-06-11 17:30:00.000 -0300,Group E,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Saudi Arabia,0,3,false
f9a0c038-28b7-59c1-1e5a-c0aa3863a7b5,2002,2002-06-07 15:00:00.000 -0300,Group B,1,Jeonju World Cup Stadium,Jeonju ,Korea/Japan,Spain,3,1,true
"87c92704-4132-da10-38b2-ccde639207df",1950,1950-06-29 12:30:00.000 -0300,Group 3,1,Durival de Brito,Curitiba ,Brazil,Paraguay,2,2,false
"548ff74c-3fcd-d0a8-6ba0-069896da77ec",1958,1958-06-08 16:00:00.000 -0300,Group 1,1,Malmo Stadion,Malmï¿½ ,Sweden,Germany FR,3,1,true
"5d230b3a-4213-58a5-9ef9-e0520799ae77",1970,1970-06-06 13:00:00.000 -0300,Group 1,1,Estadio Azteca,Mexico City ,Mexico,Belgium,1,4,false
cafd6560-3b4f-42bf-2a70-a1e0ed2dbec9,1950,1950-07-02 12:40:00.000 -0300,Group 1,1,Eucaliptos,Porto Alegre ,Brazil,Mexico,1,2,false
a6e10917-765e-17c7-8a96-c6886fcbdef1,1998,1998-06-11 14:30:00.000 -0300,Group B,1,Stade du Parc Lescure,Bordeaux ,France,Chile,2,2,false
a295f19f-02fd-03b0-a6ed-ecc1a4cb82f4,2002,2002-06-01 12:30:00.000 -0300,Group E,1,Niigata Stadium Big Swan,Niigata ,Korea/Japan,Republic of Ireland,1,1,false
"5e4ed53d-2133-5d9e-c1fa-b1b23cff2b51",1994,1994-06-26 09:30:00.000 -0300,Group D,1,Soldier Field,Chicago ,USA,Bulgaria,4,0,true
"074d844f-c630-c654-ec7c-594075251882",2002,2002-06-09 17:30:00.000 -0300,Group H,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Japan,1,0,true
c844ed63-53e2-8731-98d8-abacc14ac6f7,1958,1958-06-15 16:00:00.000 -0300,Group 1,1,Olympia Stadium,Helsingborg ,Sweden,Czechoslovakia,6,1,true
"43cbf3f0-0b23-a62d-76d4-512cc518ff18",2014,2014-07-01 14:00:00.000 -0300,Round of 16,2,Arena Fonte Nova,Salvador ,Brazil,Belgium,2,1,true
"40239014-8e19-e709-c8ff-b0adda28c735",1974,1974-07-07 13:00:00.000 -0300,Final,5,Olympiastadion,Munich ,Germany,Germany FR,2,1,true
"06622114-5bf2-2218-4ea9-0028a6925a50",2014,2014-06-22 15:00:00.000 -0300,Group G,1,Arena Amazonia,Manaus ,Brazil,Portugal,2,2,false
"0a670026-13ec-d433-da36-a8f923fcb5e3",1954,1954-06-20 14:00:00.000 -0300,Group 2,1,Charmilles,Geneva ,Switzerland,Turkey,7,0,true
fdfbbbf5-9513-28cc-b9dd-46b4251c936a,1998,1998-06-16 14:30:00.000 -0300,Group A,1,Stade du Parc Lescure,Bordeaux ,France,Norway,1,1,false
"2cc2ec16-2260-0885-7afb-2136b26a9d81",2014,2014-06-21 10:00:00.000 -0300,Group F,1,Estadio Mineirao,Belo Horizonte ,Brazil,Argentina,1,0,true
"8e4ff290-e325-bc00-0c8e-56f195124577",2002,2002-06-29 17:00:00.000 -0300,Third place,4,Daegu World Cup Stadium,Daegu ,Korea/Japan,Turkey,3,2,true
"4b7aa269-edb4-70f4-df62-95f8df2763ae",1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Estadio Azteca,Mexico City ,Mexico,Uruguay,1,0,true
"7d879bed-3dd0-83fd-ddc4-21be232c0214",1974,1974-06-22 13:00:00.000 -0300,Group 2,1,Waldstadion,Frankfurt/Main ,Germany,Scotland,1,1,false
"634ba357-8d79-5da3-b12d-4d4263e1f560",1998,1998-07-08 18:00:00.000 -0300,Semi-finals,4,Stade de France,Saint-Denis ,France,Croatia,1,2,false
eefbcf7f-ea3f-b3fd-fd01-f04e0ad7f151,1962,1962-05-30 12:00:00.000 -0300,Group 2,1,Nacional,Santiago De Chile ,Chile,Switzerland,1,3,false
"3b4b925c-e10d-f228-fcf4-c65c8bea20d8",1986,1986-06-04 09:00:00.000 -0300,Group E,1,Estadio Corregidora,Queretaro ,Mexico,Uruguay,1,1,false
"1443e7e4-2478-682f-528c-40934f6c5c19",1986,1986-06-06 09:00:00.000 -0300,Group C,1,Estadio Irapuato,Irapuato ,Mexico,Hungary,2,0,true
"066f70b9-f175-7ca1-00cc-888391ddf4f2",1994,1994-07-04 09:30:00.000 -0300,Round of 16,2,Stanford Stadium,San Francisco ,USA,Brazil,1,0,true
"94e3ccd0-00b1-e9a4-2ce3-4b0a4b667e7a",1962,1962-06-03 12:00:00.000 -0300,Group 1,1,Carlos Dittborn,Arica ,Chile,Soviet Union,4,4,false
caaf141d-f6a5-b398-6758-694cb941eafa,1970,1970-06-07 09:00:00.000 -0300,Group 3,1,Jalisco,Guadalajara ,Mexico,England,0,1,false
b4f50f6b-ee78-ff95-0905-5bad25193b5c,1958,1958-06-11 16:00:00.000 -0300,Group 3,1,Rasunda Stadium,Solna ,Sweden,Mexico,1,1,false
"6560796e-f189-921f-04cb-2647e8729cdf",1998,1998-06-10 14:30:00.000 -0300,Group A,1,Stade de France,Saint-Denis ,France,Brazil,2,1,true
"992004e2-963b-dcca-a078-8ee96f3d1577",2002,2002-06-11 17:30:00.000 -0300,Group E,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Republic of Ireland,3,0,true
"6e878c76-4e96-7ef3-0764-386792db1511",2006,2006-06-16 15:00:00.000 -0300,Group C,1,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,Cï¿½te d'Ivoire,1,2,false
"215379aa-0ccb-6661-d90c-abb820901717",1994,1994-07-05 10:00:00.000 -0300,Round of 16,2,Foxboro Stadium,Boston ,USA,Italy,2,1,true
"859014b3-3d6b-bff8-513a-9dc26b1efae5",1982,1982-06-17 14:15:00.000 -0300,Group 2,1,Carlos Tartiere,Oviedo ,Spain,Austria,1,0,true
d78fb04e-37ee-a4bc-eee5-e71b176f4429,2010,2010-06-18 13:00:00.000 -0300,Group C,1,Ellis Park Stadium,Johannesburg ,South Africa,USA,2,2,false
bd77817c-ec6a-54cb-5d2c-f8ffa16f1d14,2002,2002-06-04 15:00:00.000 -0300,Group H,1,Saitama Stadium 2002,Saitama ,Korea/Japan,Belgium,2,2,false
d86e7aa1-932a-c312-5e50-dc7302ab6bb4,2014,2014-06-24 13:00:00.000 -0300,Group C,1,Arena Pantanal,Cuiaba ,Brazil,Japan,1,4,false
d1e91a86-9662-5506-4df9-fb44e399409b,2014,2014-06-15 13:00:00.000 -0300,Group E,1,Estadio Beira-Rio,Porto Alegre ,Brazil,France,3,0,true
"587e0eaf-9b09-9752-edb9-eeb09a126c21",2010,2010-06-11 17:30:00.000 -0300,Group A,1,Cape Town Stadium,Cape Town ,South Africa,France,0,0,false
"82047db1-e559-9c72-3350-ea81038a8a6b",1978,1978-06-06 13:45:00.000 -0300,Group 2,1,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Tunisia,0,1,false
"663e2858-7373-7895-98ae-0308368a5aba",1962,1962-06-03 12:00:00.000 -0300,Group 4,1,Estadio El Teniente-Codelco,Rancagua ,Chile,Hungary,6,1,true
"39e76727-c18c-b987-3e46-47a31f97e05d",2010,2010-06-17 17:30:00.000 -0300,Group A,1,Peter Mokaba Stadium,Polokwane ,South Africa,France,0,2,false
"6c9a2cea-3464-4de8-cbd8-512da0ddfac4",1998,1998-06-19 18:00:00.000 -0300,Group D,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Spain,0,0,false
"654ba911-24ee-f96c-f7f0-dfc03fbcc9ff",1954,1954-06-26 14:00:00.000 -0300,Quarter-finals,3,La Pontaise,Lausanne ,Switzerland,Austria,7,5,true
b09b2223-2bd5-44f5-ee56-31375822830b,1990,1990-07-08 17:00:00.000 -0300,Final,5,Stadio Olimpico,Rome ,Italy,Germany FR,1,0,true
"1cf772d4-34b3-ac71-caa7-2284e835930a",1974,1974-06-15 15:00:00.000 -0300,Group 4,1,Olympiastadion,Munich ,Germany,Haiti,1,3,false
"1b09b6fc-3e06-6053-14f8-f32d8f368d9e",1990,1990-06-13 14:00:00.000 -0300,Group E,1,Dacia Arena,Udine ,Italy,Uruguay,0,0,false
c024ebd2-940e-4d7d-c6b6-1f563c2ed1af,1966,1966-07-20 15:30:00.000 -0400,Group 2,1,Villa Park,Birmingham ,England,Spain,1,2,false
c1ea9075-7729-996b-1416-dbe6055c794b,1970,1970-06-17 13:00:00.000 -0300,Semi-finals,4,Estadio Azteca,Mexico City ,Mexico,Germany FR,3,4,false
"09e40cca-5944-771b-f654-d08da2ef6e99",2010,2010-06-25 13:00:00.000 -0300,Group G,1,Mbombela Stadium,Nelspruit ,South Africa,Korea DPR,0,3,false
a1b28676-4f3d-f98a-e400-727773584650,1986,1986-06-08 09:00:00.000 -0300,Group E,1,Estadio Corregidora,Queretaro ,Mexico,Scotland,1,2,false
"48e0e147-6836-ccae-e904-35cb16b72808",1998,1998-06-30 13:30:00.000 -0300,Round of 16,2,Stade du Parc Lescure,Bordeaux ,France,Romania,0,1,false
a84e78d7-afff-72b3-70c5-d9371f617fa8,1990,1990-06-09 14:00:00.000 -0300,Group B,1,Stadio San Nicola,Bari ,Italy,Romania,2,0,true
d6c4f13d-bd18-e726-ebfe-4a7ef367f8e2,2014,2014-06-29 14:00:00.000 -0300,Round of 16,2,Arena Pernambuco,Recife ,Brazil,Greece,1,1,false
f1625ad2-5ea9-1343-8af6-36b7951a7aef,1958,1958-06-15 16:00:00.000 -0300,Group 4,1,Nya Ullevi,Gothenburg ,Sweden,Brazil,2,0,true
e2c8dc1d-2ff9-2e78-6153-92f7472275e0,1970,1970-06-03 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,2,1,true
bfd19362-99ca-0491-8f9a-c1ce49cf5b89,2014,2014-06-13 10:00:00.000 -0300,Group A,1,Estadio das Dunas,Natal ,Brazil,Mexico,1,0,true
"076bf014-8f1f-41c4-7d58-6acf5f14dbfa",2010,2010-06-19 17:30:00.000 -0300,Group E,1,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Denmark,2,1,true
"17fff1ec-ad63-36fa-587d-0cb438020a50",2006,2006-06-18 15:00:00.000 -0300,Group F,1,"FIFA World Cup Stadium, Munich",Munich ,Germany,Australia,0,2,false
be9880d2-b24c-dfed-a318-2cbefe2f81fc,1986,1986-06-11 09:00:00.000 -0300,Group B,1,Estadio Azteca,Mexico City ,Mexico,Iraq,0,1,false
d420c143-0bf2-6c41-6bb5-aa6c536b87af,1970,1970-06-10 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,3,1,true
"8a59be21-4038-de08-2350-374544a0b3fa",2014,2014-06-18 13:00:00.000 -0300,Group B,1,Estadio do Maracana,Rio De Janeiro ,Brazil,Spain,0,2,false
"663e2858-7373-7895-98ae-0308368a5aba",1962,1962-06-03 12:00:00.000 -0300,Group 4,1,Estadio El Teniente-Codelco,Rancagua ,Chile,Bulgaria,1,6,false
"7fcb6ee8-b74d-40c2-f2d8-052031be70d3",2010,2010-06-12 10:30:00.000 -0300,Group B,1,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Korea Republic,2,0,true
"6fb764d6-7b8b-2fa2-29aa-609cce04919d",2010,2010-06-15 13:00:00.000 -0300,Group G,1,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Cï¿½te d'Ivoire,0,0,false
"79747166-d109-1d9d-6d16-98eabf9cddf1",1958,1958-06-11 16:00:00.000 -0300,Group 4,1,Nya Ullevi,Gothenburg ,Sweden,England,0,0,false
c8a38f23-8d1e-7671-52bc-c7842d63d43f,1990,1990-06-18 18:00:00.000 -0300,Group B,1,San Paolo,Naples ,Italy,Romania,1,1,false
f42da496-e73c-d898-2a53-0874321469cb,1986,1986-06-05 13:00:00.000 -0300,Group A,1,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Bulgaria,1,1,false
cbfd8463-f8e7-2760-531f-bb49c3cbabc8,1930,1930-07-17 08:45:00.000 -0400,Group 2,1,Parque Central,Montevideo ,Uruguay,Bolivia,0,4,false
"81630891-a603-c6c3-159d-be107bf7a010",1982,1982-07-04 14:15:00.000 -0300,Group 4,1,Vicente Calderon,Madrid ,Spain,France,4,1,true
"714b56c5-836c-caa6-897e-c58de1f4bad1",1982,1982-06-21 18:00:00.000 -0300,Group 5,1,La Romareda,Zaragoza ,Spain,Northern Ireland,1,1,false
"11717d1a-5d1a-a1fe-bcd3-7748a5e3bcee",2006,2006-06-13 18:00:00.000 -0300,Group F,1,Olympiastadion,Berlin ,Germany,Brazil,1,0,true
"8999bf02-9856-e983-b432-c625230c5436",1978,1978-06-06 13:45:00.000 -0300,Group 2,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Mexico,0,6,false
"7bac0598-1cf1-bf8f-e611-263c98304cd5",2014,2014-06-30 14:00:00.000 -0300,Round of 16,2,Estadio Beira-Rio,Porto Alegre ,Brazil,Algeria,1,2,false
"6e878c76-4e96-7ef3-0764-386792db1511",2006,2006-06-16 15:00:00.000 -0300,Group C,1,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,Netherlands,2,1,true
"97f00b03-b182-6b89-75b1-1c7aba4f3ab1",1950,1950-06-25 12:00:00.000 -0300,Group 2,1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,England,2,0,true
"3b3be086-9faf-225a-d060-8cdb7fa993d8",2002,2002-06-15 17:30:00.000 -0300,Round of 16,2,Niigata Stadium Big Swan,Niigata ,Korea/Japan,Denmark,0,3,false
"26cac926-9f8d-4bc8-c82f-fc9499418fb1",1934,1934-06-01 12:30:00.000 -0400,Quarter-finals,3,Giovanni Berta,Florence ,Italy,Spain,0,1,false
"120858ef-5e13-9d9b-f5c6-d2a99b8fe1d1",2002,2002-06-18 12:30:00.000 -0300,Round of 16,2,Miyagi Stadium,Rifu ,Korea/Japan,Japan,0,1,false
"714b56c5-836c-caa6-897e-c58de1f4bad1",1982,1982-06-21 18:00:00.000 -0300,Group 5,1,La Romareda,Zaragoza ,Spain,Honduras,1,1,false
fe6538b9-0fce-4f1c-7c1f-4c8a3f146863,1978,1978-06-21 16:15:00.000 -0300,Group B,1,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Peru,0,6,false
e3d310df-8ee8-3548-62a1-796167efff25,2002,2002-06-17 17:30:00.000 -0300,Round of 16,2,Kobe Wing Stadium,Kobe ,Korea/Japan,Brazil,2,0,true
"6dc5af14-1bfb-ca45-f5cf-dbf9ec6bdcff",1990,1990-06-11 14:00:00.000 -0300,Group C,1,Luigi Ferraris,Genoa ,Italy,Scotland,0,1,false
a327220d-5f8e-8135-cb09-ab7bec3e152d,2014,2014-06-16 10:00:00.000 -0300,Group G,1,Arena Fonte Nova,Salvador ,Brazil,Germany,4,0,true
fc055362-10c9-b704-fcb3-aec90116f45e,1998,1998-06-19 14:30:00.000 -0300,Group D,1,Parc des Princes,Paris ,France,Nigeria,1,0,true
b619cd73-8fe1-d447-0b6e-f0fa8b0cb01d,1962,1962-05-31 12:00:00.000 -0300,Group 4,1,Estadio El Teniente-Codelco,Rancagua ,Chile,England,1,2,false
e2ecf1c1-9973-13e1-52cf-7c706e46bd06,2010,2010-06-19 10:30:00.000 -0300,Group E,1,Durban Stadium,Durban ,South Africa,Netherlands,1,0,true
"1500fc79-7b7a-3d3e-7bda-37cd47dc4b72",1982,1982-06-29 18:00:00.000 -0300,Group 2,1,Santiago Bernabeu,Madrid ,Spain,Germany FR,0,0,false
"50609938-d5ad-7735-522d-2ea4b5d774a6",1998,1998-06-25 13:00:00.000 -0300,Group E,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Netherlands,2,2,false
d9b0710c-196d-bcce-de38-1b86f5ae5fe5,1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Jalisco,Guadalajara ,Mexico,Brazil,4,2,true
"80c2b404-e8a1-037d-5adb-7862c1a0f6de",2010,2010-06-26 13:00:00.000 -0300,Round of 16,2,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Uruguay,2,1,true
a3f9bb9b-8635-7236-a0b3-a082e48be5f7,1958,1958-06-08 11:00:00.000 -0300,Group 3,1,Rasunda Stadium,Solna ,Sweden,Sweden,3,0,true
"52889015-f59b-2f4b-6a8c-aaba71c33178",2006,2006-06-11 18:00:00.000 -0300,Group D,1,"FIFA World Cup Stadium, Cologne",Cologne ,Germany,Angola,0,1,false
"192fed37-bdf5-4d4c-4e26-49dbb773812f",2014,2014-06-19 16:00:00.000 -0300,Group C,1,Estadio das Dunas,Natal ,Brazil,Japan,0,0,false
d9b0710c-196d-bcce-de38-1b86f5ae5fe5,1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Jalisco,Guadalajara ,Mexico,Peru,2,4,false
"57b8e38b-6c67-5604-db03-f6c84944e575",1934,1934-05-27 12:30:00.000 -0400,Preliminary round,1,Littorio,Trieste ,Italy,Romania,1,2,false
"59375b7d-4068-befd-2329-cecb9baa7415",1998,1998-06-30 18:00:00.000 -0300,Round of 16,2,Stade Geoffroy Guichard,Saint-Etienne ,France,Argentina,2,2,true
b470b706-8c05-c3a5-3449-052250631525,1994,1994-06-22 13:00:00.000 -0300,Group A,1,Pontiac Silverdome,Detroit ,USA,Romania,1,4,false
cda984b9-5a43-3263-8944-d8ec73f551be,1994,1994-07-09 11:30:00.000 -0300,Quarter-finals,3,Cotton Bowl,Dallas ,USA,Brazil,3,2,true
"475eda2a-8395-9261-a0fe-4242049cde50",1978,1978-06-18 10:45:00.000 -0300,Group B,1,San Martin,Mendoza ,Argentina,Peru,0,1,false
e51b5297-81e6-8afc-f7ba-558251eb72bd,2002,2002-06-15 12:30:00.000 -0300,Round of 16,2,Jeju World Cup Stadium,Jeju ,Korea/Japan,Germany,1,0,true
"4b177ed5-dbd6-4da4-1242-4866c99856d3",1986,1986-06-13 09:00:00.000 -0300,Group E,1,Neza,Nezahualcoyotl ,Mexico,Scotland,0,0,false
a84e78d7-afff-72b3-70c5-d9371f617fa8,1990,1990-06-09 14:00:00.000 -0300,Group B,1,Stadio San Nicola,Bari ,Italy,Soviet Union,0,2,false
"78090dc6-7929-74d7-c806-111c75a665ff",1982,1982-06-20 14:15:00.000 -0300,Group 4,1,San Mames,Bilbao ,Spain,England,2,0,true
"81630891-a603-c6c3-159d-be107bf7a010",1982,1982-07-04 14:15:00.000 -0300,Group 4,1,Vicente Calderon,Madrid ,Spain,Northern Ireland,1,4,false
"3c330143-53f4-3bd0-1292-1dc512e63a31",2014,2014-06-21 13:00:00.000 -0300,Group G,1,Estadio Castelao,Fortaleza ,Brazil,Ghana,2,2,false
cc60824f-c76e-d62f-ec8a-4fe030d72d6c,1998,1998-06-25 18:00:00.000 -0300,Group F,1,La Mosson,Montpellier ,France,Iran,0,2,false
cb7d9e78-fbc7-7c06-3d5d-6d9ead0ac2fd,1998,1998-06-28 18:00:00.000 -0300,Round of 16,2,Stade de France,Saint-Denis ,France,Nigeria,1,4,false
b09f5fd3-1f0f-0ee3-ddbe-8dfdc8083216,1966,1966-07-19 15:30:00.000 -0400,Group 4,1,Ayresome Park,Middlesbrough ,England,Korea DPR,1,0,true
"1de2edc0-ac62-2d09-4313-a5c374308692",2014,2014-06-15 10:00:00.000 -0300,Group E,1,Estadio Nacional,Brasilia ,Brazil,Switzerland,2,1,true
a03c15dd-9b3e-225a-fbd5-6d86556de52d,2002,2002-06-01 17:30:00.000 -0300,Group E,1,Sapporo Dome,Sapporo ,Korea/Japan,Germany,8,0,true
da65752f-a57b-29b4-5b09-fa5db7de8b93,1998,1998-06-24 18:00:00.000 -0300,Group D,1,Stade Felix Bollaert,Lens ,France,Bulgaria,1,6,false
"3590d08a-763f-16d7-60db-762d500e0909",1958,1958-06-28 14:00:00.000 -0300,Match for third place,1,Nya Ullevi,Gothenburg ,Sweden,France,6,3,true
"5ae5882e-4932-a0ab-91d5-3fd5dc03de97",1982,1982-06-28 14:15:00.000 -0300,Group 4,1,Vicente Calderon,Madrid ,Spain,Austria,0,1,false
a8bf0203-9998-47ba-4c2a-022f9db24ae0,1990,1990-06-19 14:00:00.000 -0300,Group D,1,Giuseppe Meazza,Milan ,Italy,Colombia,1,1,false
"9c2a2336-0494-353a-dca0-06ab8f0551a9",1998,1998-06-12 11:30:00.000 -0300,Group D,1,La Mosson,Montpellier ,France,Bulgaria,0,0,false
"26b87c71-0bd4-163c-c336-18e4a35c55c7",1982,1982-06-19 16:15:00.000 -0300,Group 1,1,Riazor,La Coruï¿½A ,Spain,Poland,0,0,false
"91f6c9e6-7752-c04a-5661-fc7b00b5fd94",2014,2014-07-12 14:00:00.000 -0300,Play-off for third place,1,Estadio Nacional,Brasilia ,Brazil,Brazil,0,3,false
ab809dfa-7258-558d-3e7a-9d1e4215174e,1958,1958-06-24 16:00:00.000 -0300,Semi-finals,4,Nya Ullevi,Gothenburg ,Sweden,Sweden,3,1,true
"7ce7ebdc-fe2a-3d24-7a29-7a6836679b63",2010,2010-06-29 17:30:00.000 -0300,Round of 16,2,Cape Town Stadium,Cape Town ,South Africa,Spain,1,0,true
"11717d1a-5d1a-a1fe-bcd3-7748a5e3bcee",2006,2006-06-13 18:00:00.000 -0300,Group F,1,Olympiastadion,Berlin ,Germany,Croatia,0,1,false
ab809dfa-7258-558d-3e7a-9d1e4215174e,1958,1958-06-24 16:00:00.000 -0300,Semi-finals,4,Nya Ullevi,Gothenburg ,Sweden,Germany FR,1,3,false
bcfad80f-3ff0-78c8-720f-5eb46bb60488,1958,1958-06-15 16:00:00.000 -0300,Group 3,1,Jarnvallen,Sandviken ,Sweden,Mexico,0,4,false
"6ee2558d-70bf-5a31-00d2-fa46484163a1",1978,1978-06-11 10:45:00.000 -0300,Group 3,1,Jose Amalfitani,Buenos Aires ,Argentina,Spain,1,0,true
c6ca4362-79d7-e4ce-fdd9-7682efd8b0b7,2006,2006-06-09 15:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Munich",Munich ,Germany,Germany,4,2,true
"358becbc-f23f-c5ce-b606-6f4bc09b2d32",1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Luis Dosal,Toluca ,Mexico,Mexico,1,4,false
af3a5f09-5c2d-15aa-25a2-aea171c9c4fe,2006,2006-06-23 13:00:00.000 -0300,Group H,1,Fritz-Walter-Stadion,Kaiserslautern ,Germany,Saudi Arabia,0,1,false
b5966d8f-30f8-80a8-f067-d7d548686f04,2010,2010-06-15 10:30:00.000 -0300,Group F,1,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Slovakia,1,1,false
"6913b93b-6d6b-d4ba-2ca8-e258276a51ce",1974,1974-06-23 13:00:00.000 -0300,Group 4,1,Neckarstadion,Stuttgart ,Germany,Poland,2,1,true
a30a7c82-ed21-c925-131c-74fd34d3fd54,1930,1930-07-20 11:00:00.000 -0400,Group 4,1,Estadio Centenario,Montevideo ,Uruguay,Belgium,0,1,false
d8a04b76-a7e4-ef8b-f425-4ee5cf3d487c,2006,2006-06-20 13:00:00.000 -0300,Group A,1,Olympiastadion,Berlin ,Germany,Ecuador,0,3,false
